,S,I,R
16350,399.0,0.0,1.0
16351,399.0,0.0,1.0
16352,399.0,0.0,1.0
16353,399.0,0.0,1.0
16354,399.0,0.0,1.0
16355,399.0,0.0,1.0
16356,399.0,0.0,1.0
16357,399.0,0.0,1.0
16358,399.0,0.0,1.0
16359,399.0,0.0,1.0
16360,399.0,0.0,1.0
16361,399.0,0.0,1.0
16362,399.0,0.0,1.0
16363,399.0,0.0,1.0
16364,399.0,0.0,1.0
16365,399.0,0.0,1.0
16366,399.0,0.0,1.0
16367,399.0,0.0,1.0
16368,399.0,0.0,1.0
16369,399.0,0.0,1.0
16370,399.0,0.0,1.0
16371,399.0,0.0,1.0
16372,399.0,0.0,1.0
16373,399.0,0.0,1.0
16374,399.0,0.0,1.0
16375,399.0,0.0,1.0
16376,399.0,0.0,1.0
16377,399.0,0.0,1.0
16378,400.0,0.0,0.0
16379,400.0,0.0,0.0
16380,400.0,0.0,0.0
16381,400.0,0.0,0.0
16382,400.0,0.0,0.0
16383,400.0,0.0,0.0
16384,400.0,0.0,0.0
16385,400.0,0.0,0.0
16386,400.0,0.0,0.0
16387,400.0,0.0,0.0
16388,400.0,0.0,0.0
16389,400.0,0.0,0.0
16390,400.0,0.0,0.0
16391,400.0,0.0,0.0
16392,400.0,0.0,0.0
16393,400.0,0.0,0.0
16394,400.0,0.0,0.0
16395,400.0,0.0,0.0
16396,400.0,0.0,0.0
16397,400.0,0.0,0.0
16398,400.0,0.0,0.0
16399,400.0,0.0,0.0
16400,400.0,0.0,0.0
16401,400.0,0.0,0.0
16402,400.0,0.0,0.0
16403,400.0,0.0,0.0
16404,400.0,0.0,0.0
16405,400.0,0.0,0.0
16406,400.0,0.0,0.0
16407,400.0,0.0,0.0
16408,400.0,0.0,0.0
16409,400.0,0.0,0.0
16410,400.0,0.0,0.0
16411,400.0,0.0,0.0
16412,400.0,0.0,0.0
16413,400.0,0.0,0.0
16414,400.0,0.0,0.0
16415,400.0,0.0,0.0
16416,400.0,0.0,0.0
16417,400.0,0.0,0.0
16418,400.0,0.0,0.0
16419,400.0,0.0,0.0
16420,400.0,0.0,0.0
16421,400.0,0.0,0.0
16422,400.0,0.0,0.0
16423,400.0,0.0,0.0
16424,400.0,0.0,0.0
16425,400.0,0.0,0.0
16426,400.0,0.0,0.0
16427,400.0,0.0,0.0
16428,400.0,0.0,0.0
16429,400.0,0.0,0.0
16430,400.0,0.0,0.0
16431,400.0,0.0,0.0
16432,400.0,0.0,0.0
16433,400.0,0.0,0.0
16434,400.0,0.0,0.0
16435,400.0,0.0,0.0
16436,400.0,0.0,0.0
16437,400.0,0.0,0.0
16438,400.0,0.0,0.0
16439,400.0,0.0,0.0
16440,400.0,0.0,0.0
16441,400.0,0.0,0.0
16442,400.0,0.0,0.0
16443,400.0,0.0,0.0
16444,400.0,0.0,0.0
16445,400.0,0.0,0.0
16446,400.0,0.0,0.0
16447,400.0,0.0,0.0
16448,400.0,0.0,0.0
16449,400.0,0.0,0.0
16450,400.0,0.0,0.0
16451,400.0,0.0,0.0
16452,400.0,0.0,0.0
16453,400.0,0.0,0.0
16454,400.0,0.0,0.0
16455,400.0,0.0,0.0
16456,400.0,0.0,0.0
16457,400.0,0.0,0.0
16458,400.0,0.0,0.0
16459,400.0,0.0,0.0
16460,400.0,0.0,0.0
16461,400.0,0.0,0.0
16462,400.0,0.0,0.0
16463,400.0,0.0,0.0
16464,400.0,0.0,0.0
16465,400.0,0.0,0.0
16466,400.0,0.0,0.0
16467,400.0,0.0,0.0
16468,400.0,0.0,0.0
16469,400.0,0.0,0.0
16470,400.0,0.0,0.0
16471,400.0,0.0,0.0
16472,400.0,0.0,0.0
16473,400.0,0.0,0.0
16474,400.0,0.0,0.0
16475,400.0,0.0,0.0
16476,400.0,0.0,0.0
16477,400.0,0.0,0.0
16478,400.0,0.0,0.0
16479,400.0,0.0,0.0
16480,400.0,0.0,0.0
16481,400.0,0.0,0.0
16482,400.0,0.0,0.0
16483,400.0,0.0,0.0
16484,400.0,0.0,0.0
16485,400.0,0.0,0.0
16486,400.0,0.0,0.0
16487,400.0,0.0,0.0
16488,400.0,0.0,0.0
16489,400.0,0.0,0.0
16490,400.0,0.0,0.0
16491,400.0,0.0,0.0
16492,400.0,0.0,0.0
16493,400.0,0.0,0.0
16494,400.0,0.0,0.0
16495,400.0,0.0,0.0
16496,400.0,0.0,0.0
16497,400.0,0.0,0.0
16498,400.0,0.0,0.0
16499,400.0,0.0,0.0
16500,400.0,0.0,0.0
16501,400.0,0.0,0.0
16502,400.0,0.0,0.0
16503,400.0,0.0,0.0
16504,400.0,0.0,0.0
16505,400.0,0.0,0.0
16506,400.0,0.0,0.0
16507,400.0,0.0,0.0
16508,400.0,0.0,0.0
16509,400.0,0.0,0.0
16510,400.0,0.0,0.0
16511,400.0,0.0,0.0
16512,400.0,0.0,0.0
16513,400.0,0.0,0.0
16514,400.0,0.0,0.0
16515,400.0,0.0,0.0
16516,400.0,0.0,0.0
16517,400.0,0.0,0.0
16518,400.0,0.0,0.0
16519,400.0,0.0,0.0
16520,400.0,0.0,0.0
16521,400.0,0.0,0.0
16522,400.0,0.0,0.0
16523,400.0,0.0,0.0
16524,400.0,0.0,0.0
16525,400.0,0.0,0.0
16526,400.0,0.0,0.0
16527,400.0,0.0,0.0
16528,400.0,0.0,0.0
16529,400.0,0.0,0.0
16530,400.0,0.0,0.0
16531,400.0,0.0,0.0
16532,400.0,0.0,0.0
16533,400.0,0.0,0.0
16534,400.0,0.0,0.0
16535,400.0,0.0,0.0
16536,400.0,0.0,0.0
16537,400.0,0.0,0.0
16538,400.0,0.0,0.0
16539,400.0,0.0,0.0
16540,400.0,0.0,0.0
16541,400.0,0.0,0.0
16542,400.0,0.0,0.0
16543,400.0,0.0,0.0
16544,400.0,0.0,0.0
16545,400.0,0.0,0.0
16546,400.0,0.0,0.0
16547,400.0,0.0,0.0
16548,400.0,0.0,0.0
16549,400.0,0.0,0.0
16550,400.0,0.0,0.0
16551,400.0,0.0,0.0
16552,400.0,0.0,0.0
16553,400.0,0.0,0.0
16554,400.0,0.0,0.0
16555,400.0,0.0,0.0
16556,400.0,0.0,0.0
16557,400.0,0.0,0.0
16558,400.0,0.0,0.0
16559,400.0,0.0,0.0
16560,400.0,0.0,0.0
16561,400.0,0.0,0.0
16562,400.0,0.0,0.0
16563,400.0,0.0,0.0
16564,400.0,0.0,0.0
16565,400.0,0.0,0.0
16566,400.0,0.0,0.0
16567,400.0,0.0,0.0
16568,400.0,0.0,0.0
16569,400.0,0.0,0.0
16570,400.0,0.0,0.0
16571,400.0,0.0,0.0
16572,400.0,0.0,0.0
16573,400.0,0.0,0.0
16574,400.0,0.0,0.0
16575,400.0,0.0,0.0
16576,400.0,0.0,0.0
16577,400.0,0.0,0.0
16578,400.0,0.0,0.0
16579,400.0,0.0,0.0
16580,400.0,0.0,0.0
16581,400.0,0.0,0.0
16582,400.0,0.0,0.0
16583,400.0,0.0,0.0
16584,400.0,0.0,0.0
16585,400.0,0.0,0.0
16586,400.0,0.0,0.0
16587,400.0,0.0,0.0
16588,400.0,0.0,0.0
16589,400.0,0.0,0.0
16590,400.0,0.0,0.0
16591,400.0,0.0,0.0
16592,400.0,0.0,0.0
16593,400.0,0.0,0.0
16594,400.0,0.0,0.0
16595,400.0,0.0,0.0
16596,400.0,0.0,0.0
16597,400.0,0.0,0.0
16598,400.0,0.0,0.0
16599,400.0,0.0,0.0
16600,400.0,0.0,0.0
16601,400.0,0.0,0.0
16602,400.0,0.0,0.0
16603,400.0,0.0,0.0
16604,400.0,0.0,0.0
16605,400.0,0.0,0.0
16606,400.0,0.0,0.0
16607,400.0,0.0,0.0
16608,400.0,0.0,0.0
16609,400.0,0.0,0.0
16610,400.0,0.0,0.0
16611,400.0,0.0,0.0
16612,400.0,0.0,0.0
16613,400.0,0.0,0.0
16614,400.0,0.0,0.0
16615,400.0,0.0,0.0
16616,400.0,0.0,0.0
16617,400.0,0.0,0.0
16618,400.0,0.0,0.0
16619,400.0,0.0,0.0
16620,400.0,0.0,0.0
16621,400.0,0.0,0.0
16622,400.0,0.0,0.0
16623,400.0,0.0,0.0
16624,400.0,0.0,0.0
16625,400.0,0.0,0.0
16626,400.0,0.0,0.0
16627,400.0,0.0,0.0
16628,400.0,0.0,0.0
16629,400.0,0.0,0.0
16630,400.0,0.0,0.0
16631,400.0,0.0,0.0
16632,400.0,0.0,0.0
16633,400.0,0.0,0.0
16634,400.0,0.0,0.0
16635,400.0,0.0,0.0
16636,400.0,0.0,0.0
16637,400.0,0.0,0.0
16638,400.0,0.0,0.0
16639,400.0,0.0,0.0
16640,400.0,0.0,0.0
16641,400.0,0.0,0.0
16642,400.0,0.0,0.0
16643,400.0,0.0,0.0
16644,400.0,0.0,0.0
16645,400.0,0.0,0.0
16646,400.0,0.0,0.0
16647,400.0,0.0,0.0
16648,400.0,0.0,0.0
16649,400.0,0.0,0.0
16650,400.0,0.0,0.0
16651,400.0,0.0,0.0
16652,400.0,0.0,0.0
16653,400.0,0.0,0.0
16654,400.0,0.0,0.0
16655,400.0,0.0,0.0
16656,400.0,0.0,0.0
16657,400.0,0.0,0.0
16658,400.0,0.0,0.0
16659,400.0,0.0,0.0
16660,400.0,0.0,0.0
16661,400.0,0.0,0.0
16662,400.0,0.0,0.0
16663,400.0,0.0,0.0
16664,400.0,0.0,0.0
16665,400.0,0.0,0.0
16666,400.0,0.0,0.0
16667,400.0,0.0,0.0
16668,400.0,0.0,0.0
16669,400.0,0.0,0.0
16670,400.0,0.0,0.0
16671,400.0,0.0,0.0
16672,400.0,0.0,0.0
16673,400.0,0.0,0.0
16674,400.0,0.0,0.0
16675,400.0,0.0,0.0
16676,400.0,0.0,0.0
16677,400.0,0.0,0.0
16678,400.0,0.0,0.0
16679,400.0,0.0,0.0
16680,400.0,0.0,0.0
16681,400.0,0.0,0.0
16682,400.0,0.0,0.0
16683,400.0,0.0,0.0
16684,400.0,0.0,0.0
16685,400.0,0.0,0.0
16686,400.0,0.0,0.0
16687,400.0,0.0,0.0
16688,400.0,0.0,0.0
16689,400.0,0.0,0.0
16690,400.0,0.0,0.0
16691,400.0,0.0,0.0
16692,400.0,0.0,0.0
16693,400.0,0.0,0.0
16694,400.0,0.0,0.0
16695,400.0,0.0,0.0
16696,400.0,0.0,0.0
16697,400.0,0.0,0.0
16698,400.0,0.0,0.0
16699,400.0,0.0,0.0
16700,400.0,0.0,0.0
16701,400.0,0.0,0.0
16702,400.0,0.0,0.0
16703,400.0,0.0,0.0
16704,400.0,0.0,0.0
16705,400.0,0.0,0.0
16706,400.0,0.0,0.0
16707,400.0,0.0,0.0
16708,400.0,0.0,0.0
16709,400.0,0.0,0.0
16710,400.0,0.0,0.0
16711,400.0,0.0,0.0
16712,400.0,0.0,0.0
16713,400.0,0.0,0.0
16714,400.0,0.0,0.0
16715,400.0,0.0,0.0
16716,400.0,0.0,0.0
16717,400.0,0.0,0.0
16718,400.0,0.0,0.0
16719,400.0,0.0,0.0
16720,400.0,0.0,0.0
16721,400.0,0.0,0.0
16722,400.0,0.0,0.0
16723,400.0,0.0,0.0
16724,400.0,0.0,0.0
16725,400.0,0.0,0.0
16726,400.0,0.0,0.0
16727,400.0,0.0,0.0
16728,400.0,0.0,0.0
16729,400.0,0.0,0.0
16730,400.0,0.0,0.0
16731,400.0,0.0,0.0
16732,400.0,0.0,0.0
16733,400.0,0.0,0.0
16734,400.0,0.0,0.0
16735,400.0,0.0,0.0
16736,400.0,0.0,0.0
16737,400.0,0.0,0.0
16738,400.0,0.0,0.0
16739,400.0,0.0,0.0
16740,400.0,0.0,0.0
16741,400.0,0.0,0.0
16742,400.0,0.0,0.0
16743,400.0,0.0,0.0
16744,400.0,0.0,0.0
16745,400.0,0.0,0.0
16746,400.0,0.0,0.0
16747,400.0,0.0,0.0
16748,400.0,0.0,0.0
16749,400.0,0.0,0.0
16750,400.0,0.0,0.0
16751,400.0,0.0,0.0
16752,400.0,0.0,0.0
16753,400.0,0.0,0.0
16754,400.0,0.0,0.0
16755,400.0,0.0,0.0
16756,400.0,0.0,0.0
16757,400.0,0.0,0.0
16758,400.0,0.0,0.0
16759,400.0,0.0,0.0
16760,400.0,0.0,0.0
16761,400.0,0.0,0.0
16762,400.0,0.0,0.0
16763,400.0,0.0,0.0
16764,400.0,0.0,0.0
16765,400.0,0.0,0.0
16766,400.0,0.0,0.0
16767,400.0,0.0,0.0
16768,400.0,0.0,0.0
16769,400.0,0.0,0.0
16770,400.0,0.0,0.0
16771,400.0,0.0,0.0
16772,400.0,0.0,0.0
16773,400.0,0.0,0.0
16774,400.0,0.0,0.0
16775,400.0,0.0,0.0
16776,400.0,0.0,0.0
16777,400.0,0.0,0.0
16778,400.0,0.0,0.0
16779,400.0,0.0,0.0
16780,400.0,0.0,0.0
16781,400.0,0.0,0.0
16782,400.0,0.0,0.0
16783,400.0,0.0,0.0
16784,400.0,0.0,0.0
16785,400.0,0.0,0.0
16786,400.0,0.0,0.0
16787,400.0,0.0,0.0
16788,400.0,0.0,0.0
16789,400.0,0.0,0.0
16790,400.0,0.0,0.0
16791,400.0,0.0,0.0
16792,400.0,0.0,0.0
16793,400.0,0.0,0.0
16794,400.0,0.0,0.0
16795,400.0,0.0,0.0
16796,400.0,0.0,0.0
16797,400.0,0.0,0.0
16798,400.0,0.0,0.0
16799,400.0,0.0,0.0
16800,400.0,0.0,0.0
16801,400.0,0.0,0.0
16802,400.0,0.0,0.0
16803,400.0,0.0,0.0
16804,400.0,0.0,0.0
16805,400.0,0.0,0.0
16806,400.0,0.0,0.0
16807,400.0,0.0,0.0
16808,400.0,0.0,0.0
16809,400.0,0.0,0.0
16810,400.0,0.0,0.0
16811,400.0,0.0,0.0
16812,400.0,0.0,0.0
16813,400.0,0.0,0.0
16814,400.0,0.0,0.0
16815,400.0,0.0,0.0
16816,400.0,0.0,0.0
16817,400.0,0.0,0.0
16818,400.0,0.0,0.0
16819,400.0,0.0,0.0
16820,400.0,0.0,0.0
16821,400.0,0.0,0.0
16822,400.0,0.0,0.0
16823,400.0,0.0,0.0
16824,400.0,0.0,0.0
16825,400.0,0.0,0.0
16826,400.0,0.0,0.0
16827,400.0,0.0,0.0
16828,400.0,0.0,0.0
16829,400.0,0.0,0.0
16830,400.0,0.0,0.0
16831,400.0,0.0,0.0
16832,400.0,0.0,0.0
16833,400.0,0.0,0.0
16834,400.0,0.0,0.0
16835,400.0,0.0,0.0
16836,400.0,0.0,0.0
16837,400.0,0.0,0.0
16838,400.0,0.0,0.0
16839,400.0,0.0,0.0
16840,400.0,0.0,0.0
16841,400.0,0.0,0.0
16842,400.0,0.0,0.0
16843,400.0,0.0,0.0
16844,400.0,0.0,0.0
16845,400.0,0.0,0.0
16846,400.0,0.0,0.0
16847,400.0,0.0,0.0
16848,400.0,0.0,0.0
16849,400.0,0.0,0.0
16850,400.0,0.0,0.0
16851,400.0,0.0,0.0
16852,400.0,0.0,0.0
16853,400.0,0.0,0.0
16854,400.0,0.0,0.0
16855,400.0,0.0,0.0
16856,400.0,0.0,0.0
16857,400.0,0.0,0.0
16858,400.0,0.0,0.0
16859,400.0,0.0,0.0
16860,400.0,0.0,0.0
16861,400.0,0.0,0.0
16862,400.0,0.0,0.0
16863,400.0,0.0,0.0
16864,400.0,0.0,0.0
16865,400.0,0.0,0.0
16866,400.0,0.0,0.0
16867,400.0,0.0,0.0
16868,400.0,0.0,0.0
16869,400.0,0.0,0.0
16870,400.0,0.0,0.0
16871,400.0,0.0,0.0
16872,400.0,0.0,0.0
16873,400.0,0.0,0.0
16874,400.0,0.0,0.0
16875,400.0,0.0,0.0
16876,400.0,0.0,0.0
16877,400.0,0.0,0.0
16878,400.0,0.0,0.0
16879,400.0,0.0,0.0
16880,400.0,0.0,0.0
16881,400.0,0.0,0.0
16882,400.0,0.0,0.0
16883,400.0,0.0,0.0
16884,400.0,0.0,0.0
16885,400.0,0.0,0.0
16886,400.0,0.0,0.0
16887,400.0,0.0,0.0
16888,400.0,0.0,0.0
16889,400.0,0.0,0.0
16890,400.0,0.0,0.0
16891,400.0,0.0,0.0
16892,400.0,0.0,0.0
16893,400.0,0.0,0.0
16894,400.0,0.0,0.0
16895,400.0,0.0,0.0
16896,400.0,0.0,0.0
16897,400.0,0.0,0.0
16898,400.0,0.0,0.0
16899,400.0,0.0,0.0
16900,400.0,0.0,0.0
16901,400.0,0.0,0.0
16902,400.0,0.0,0.0
16903,400.0,0.0,0.0
16904,400.0,0.0,0.0
16905,400.0,0.0,0.0
16906,400.0,0.0,0.0
16907,400.0,0.0,0.0
16908,400.0,0.0,0.0
16909,400.0,0.0,0.0
16910,400.0,0.0,0.0
16911,400.0,0.0,0.0
16912,400.0,0.0,0.0
16913,400.0,0.0,0.0
16914,400.0,0.0,0.0
16915,400.0,0.0,0.0
16916,400.0,0.0,0.0
16917,400.0,0.0,0.0
16918,400.0,0.0,0.0
16919,400.0,0.0,0.0
16920,400.0,0.0,0.0
16921,400.0,0.0,0.0
16922,400.0,0.0,0.0
16923,400.0,0.0,0.0
16924,400.0,0.0,0.0
16925,400.0,0.0,0.0
16926,400.0,0.0,0.0
16927,400.0,0.0,0.0
16928,400.0,0.0,0.0
16929,400.0,0.0,0.0
16930,400.0,0.0,0.0
16931,400.0,0.0,0.0
16932,400.0,0.0,0.0
16933,400.0,0.0,0.0
16934,400.0,0.0,0.0
16935,400.0,0.0,0.0
16936,400.0,0.0,0.0
16937,400.0,0.0,0.0
16938,400.0,0.0,0.0
16939,400.0,0.0,0.0
16940,400.0,0.0,0.0
16941,400.0,0.0,0.0
16942,400.0,0.0,0.0
16943,400.0,0.0,0.0
16944,400.0,0.0,0.0
16945,400.0,0.0,0.0
16946,400.0,0.0,0.0
16947,400.0,0.0,0.0
16948,400.0,0.0,0.0
16949,400.0,0.0,0.0
16950,400.0,0.0,0.0
16951,400.0,0.0,0.0
16952,400.0,0.0,0.0
16953,400.0,0.0,0.0
16954,400.0,0.0,0.0
16955,400.0,0.0,0.0
16956,400.0,0.0,0.0
16957,400.0,0.0,0.0
16958,400.0,0.0,0.0
16959,400.0,0.0,0.0
16960,400.0,0.0,0.0
16961,400.0,0.0,0.0
16962,400.0,0.0,0.0
16963,400.0,0.0,0.0
16964,400.0,0.0,0.0
16965,400.0,0.0,0.0
16966,400.0,0.0,0.0
16967,400.0,0.0,0.0
16968,400.0,0.0,0.0
16969,400.0,0.0,0.0
16970,400.0,0.0,0.0
16971,400.0,0.0,0.0
16972,400.0,0.0,0.0
16973,400.0,0.0,0.0
16974,400.0,0.0,0.0
16975,400.0,0.0,0.0
16976,400.0,0.0,0.0
16977,400.0,0.0,0.0
16978,400.0,0.0,0.0
16979,400.0,0.0,0.0
16980,400.0,0.0,0.0
16981,400.0,0.0,0.0
16982,400.0,0.0,0.0
16983,400.0,0.0,0.0
16984,400.0,0.0,0.0
16985,400.0,0.0,0.0
16986,400.0,0.0,0.0
16987,400.0,0.0,0.0
16988,400.0,0.0,0.0
16989,400.0,0.0,0.0
16990,400.0,0.0,0.0
16991,400.0,0.0,0.0
16992,400.0,0.0,0.0
16993,400.0,0.0,0.0
16994,400.0,0.0,0.0
16995,400.0,0.0,0.0
16996,400.0,0.0,0.0
16997,400.0,0.0,0.0
16998,400.0,0.0,0.0
16999,400.0,0.0,0.0
17000,400.0,0.0,0.0
17001,400.0,0.0,0.0
17002,400.0,0.0,0.0
17003,400.0,0.0,0.0
17004,400.0,0.0,0.0
17005,400.0,0.0,0.0
17006,400.0,0.0,0.0
17007,400.0,0.0,0.0
17008,400.0,0.0,0.0
17009,400.0,0.0,0.0
17010,400.0,0.0,0.0
17011,400.0,0.0,0.0
17012,400.0,0.0,0.0
17013,400.0,0.0,0.0
17014,400.0,0.0,0.0
17015,400.0,0.0,0.0
17016,400.0,0.0,0.0
17017,400.0,0.0,0.0
17018,400.0,0.0,0.0
17019,400.0,0.0,0.0
17020,400.0,0.0,0.0
17021,400.0,0.0,0.0
17022,400.0,0.0,0.0
17023,400.0,0.0,0.0
17024,400.0,0.0,0.0
17025,400.0,0.0,0.0
17026,400.0,0.0,0.0
17027,400.0,0.0,0.0
17028,400.0,0.0,0.0
17029,400.0,0.0,0.0
17030,400.0,0.0,0.0
17031,400.0,0.0,0.0
17032,400.0,0.0,0.0
17033,400.0,0.0,0.0
17034,400.0,0.0,0.0
17035,400.0,0.0,0.0
17036,400.0,0.0,0.0
17037,400.0,0.0,0.0
17038,400.0,0.0,0.0
17039,400.0,0.0,0.0
17040,400.0,0.0,0.0
17041,400.0,0.0,0.0
17042,400.0,0.0,0.0
17043,400.0,0.0,0.0
17044,400.0,0.0,0.0
17045,400.0,0.0,0.0
17046,400.0,0.0,0.0
17047,400.0,0.0,0.0
17048,400.0,0.0,0.0
17049,400.0,0.0,0.0
17050,400.0,0.0,0.0
17051,400.0,0.0,0.0
17052,400.0,0.0,0.0
17053,400.0,0.0,0.0
17054,400.0,0.0,0.0
17055,400.0,0.0,0.0
17056,400.0,0.0,0.0
17057,400.0,0.0,0.0
17058,400.0,0.0,0.0
17059,400.0,0.0,0.0
17060,400.0,0.0,0.0
17061,400.0,0.0,0.0
17062,400.0,0.0,0.0
17063,400.0,0.0,0.0
17064,400.0,0.0,0.0
17065,400.0,0.0,0.0
17066,400.0,0.0,0.0
17067,400.0,0.0,0.0
17068,400.0,0.0,0.0
17069,400.0,0.0,0.0
17070,400.0,0.0,0.0
17071,400.0,0.0,0.0
17072,400.0,0.0,0.0
17073,400.0,0.0,0.0
17074,400.0,0.0,0.0
17075,400.0,0.0,0.0
17076,400.0,0.0,0.0
17077,400.0,0.0,0.0
17078,400.0,0.0,0.0
17079,400.0,0.0,0.0
17080,400.0,0.0,0.0
17081,400.0,0.0,0.0
17082,400.0,0.0,0.0
17083,400.0,0.0,0.0
17084,400.0,0.0,0.0
17085,400.0,0.0,0.0
17086,400.0,0.0,0.0
17087,400.0,0.0,0.0
17088,400.0,0.0,0.0
17089,400.0,0.0,0.0
17090,400.0,0.0,0.0
17091,400.0,0.0,0.0
17092,400.0,0.0,0.0
17093,400.0,0.0,0.0
17094,400.0,0.0,0.0
17095,400.0,0.0,0.0
17096,400.0,0.0,0.0
17097,400.0,0.0,0.0
17098,400.0,0.0,0.0
17099,400.0,0.0,0.0
17100,400.0,0.0,0.0
17101,400.0,0.0,0.0
17102,400.0,0.0,0.0
17103,400.0,0.0,0.0
17104,400.0,0.0,0.0
17105,400.0,0.0,0.0
17106,400.0,0.0,0.0
17107,400.0,0.0,0.0
17108,400.0,0.0,0.0
17109,400.0,0.0,0.0
17110,400.0,0.0,0.0
17111,400.0,0.0,0.0
17112,400.0,0.0,0.0
17113,400.0,0.0,0.0
17114,400.0,0.0,0.0
17115,400.0,0.0,0.0
17116,400.0,0.0,0.0
17117,400.0,0.0,0.0
17118,400.0,0.0,0.0
17119,400.0,0.0,0.0
17120,400.0,0.0,0.0
17121,400.0,0.0,0.0
17122,400.0,0.0,0.0
17123,400.0,0.0,0.0
17124,400.0,0.0,0.0
17125,400.0,0.0,0.0
17126,400.0,0.0,0.0
17127,400.0,0.0,0.0
17128,400.0,0.0,0.0
17129,400.0,0.0,0.0
17130,400.0,0.0,0.0
17131,400.0,0.0,0.0
17132,400.0,0.0,0.0
17133,400.0,0.0,0.0
17134,400.0,0.0,0.0
17135,400.0,0.0,0.0
17136,400.0,0.0,0.0
17137,400.0,0.0,0.0
17138,400.0,0.0,0.0
17139,400.0,0.0,0.0
17140,400.0,0.0,0.0
17141,400.0,0.0,0.0
17142,400.0,0.0,0.0
17143,400.0,0.0,0.0
17144,400.0,0.0,0.0
17145,400.0,0.0,0.0
17146,400.0,0.0,0.0
17147,400.0,0.0,0.0
17148,400.0,0.0,0.0
17149,400.0,0.0,0.0
17150,400.0,0.0,0.0
17151,400.0,0.0,0.0
17152,400.0,0.0,0.0
17153,400.0,0.0,0.0
17154,400.0,0.0,0.0
17155,400.0,0.0,0.0
17156,400.0,0.0,0.0
17157,400.0,0.0,0.0
17158,400.0,0.0,0.0
17159,400.0,0.0,0.0
17160,400.0,0.0,0.0
17161,400.0,0.0,0.0
17162,400.0,0.0,0.0
17163,400.0,0.0,0.0
17164,400.0,0.0,0.0
17165,400.0,0.0,0.0
17166,400.0,0.0,0.0
17167,400.0,0.0,0.0
17168,400.0,0.0,0.0
17169,400.0,0.0,0.0
17170,400.0,0.0,0.0
17171,400.0,0.0,0.0
17172,400.0,0.0,0.0
17173,400.0,0.0,0.0
17174,400.0,0.0,0.0
17175,400.0,0.0,0.0
17176,400.0,0.0,0.0
17177,400.0,0.0,0.0
17178,400.0,0.0,0.0
17179,400.0,0.0,0.0
17180,400.0,0.0,0.0
17181,400.0,0.0,0.0
17182,400.0,0.0,0.0
17183,400.0,0.0,0.0
17184,400.0,0.0,0.0
17185,400.0,0.0,0.0
17186,400.0,0.0,0.0
17187,400.0,0.0,0.0
17188,400.0,0.0,0.0
17189,400.0,0.0,0.0
17190,400.0,0.0,0.0
17191,400.0,0.0,0.0
17192,400.0,0.0,0.0
17193,400.0,0.0,0.0
17194,400.0,0.0,0.0
17195,400.0,0.0,0.0
17196,400.0,0.0,0.0
17197,400.0,0.0,0.0
17198,400.0,0.0,0.0
17199,400.0,0.0,0.0
17200,400.0,0.0,0.0
17201,400.0,0.0,0.0
17202,400.0,0.0,0.0
17203,400.0,0.0,0.0
17204,400.0,0.0,0.0
17205,400.0,0.0,0.0
17206,400.0,0.0,0.0
17207,400.0,0.0,0.0
17208,400.0,0.0,0.0
17209,400.0,0.0,0.0
17210,400.0,0.0,0.0
17211,400.0,0.0,0.0
17212,400.0,0.0,0.0
17213,400.0,0.0,0.0
17214,400.0,0.0,0.0
17215,400.0,0.0,0.0
17216,400.0,0.0,0.0
17217,400.0,0.0,0.0
17218,400.0,0.0,0.0
17219,400.0,0.0,0.0
17220,400.0,0.0,0.0
17221,400.0,0.0,0.0
17222,400.0,0.0,0.0
17223,400.0,0.0,0.0
17224,400.0,0.0,0.0
17225,400.0,0.0,0.0
17226,400.0,0.0,0.0
17227,400.0,0.0,0.0
17228,400.0,0.0,0.0
17229,400.0,0.0,0.0
17230,400.0,0.0,0.0
17231,400.0,0.0,0.0
17232,400.0,0.0,0.0
17233,400.0,0.0,0.0
17234,400.0,0.0,0.0
17235,400.0,0.0,0.0
17236,400.0,0.0,0.0
17237,400.0,0.0,0.0
17238,400.0,0.0,0.0
17239,400.0,0.0,0.0
17240,400.0,0.0,0.0
17241,400.0,0.0,0.0
17242,400.0,0.0,0.0
17243,400.0,0.0,0.0
17244,400.0,0.0,0.0
17245,400.0,0.0,0.0
17246,400.0,0.0,0.0
17247,400.0,0.0,0.0
17248,400.0,0.0,0.0
17249,400.0,0.0,0.0
17250,400.0,0.0,0.0
17251,400.0,0.0,0.0
17252,400.0,0.0,0.0
17253,400.0,0.0,0.0
17254,400.0,0.0,0.0
17255,400.0,0.0,0.0
17256,400.0,0.0,0.0
17257,400.0,0.0,0.0
17258,400.0,0.0,0.0
17259,400.0,0.0,0.0
17260,400.0,0.0,0.0
17261,400.0,0.0,0.0
17262,400.0,0.0,0.0
17263,400.0,0.0,0.0
17264,400.0,0.0,0.0
17265,400.0,0.0,0.0
17266,400.0,0.0,0.0
17267,400.0,0.0,0.0
17268,400.0,0.0,0.0
17269,400.0,0.0,0.0
17270,400.0,0.0,0.0
17271,400.0,0.0,0.0
17272,400.0,0.0,0.0
17273,400.0,0.0,0.0
17274,400.0,0.0,0.0
17275,400.0,0.0,0.0
17276,400.0,0.0,0.0
17277,400.0,0.0,0.0
17278,400.0,0.0,0.0
17279,400.0,0.0,0.0
17280,400.0,0.0,0.0
17281,400.0,0.0,0.0
